GEOID10,pop,sldl_2000,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
100030107022032,0,006,006,004,0,006,002,002
100030107022033,0,006,006,004,0,006,002,002
100030107022034,0,006,006,004,0,006,002,002
100030107022035,0,006,006,004,0,006,002,002
100030107022036,38,006,006,001,0,006,002,001
100030107022037,18,006,006,001,0,006,002,001
100030107022038,0,002,006,002,0,006,002,002
100030107022039,0,002,006,002,0,006,002,002
100030107022040,0,002,006,002,0,006,002,002
100030107022041,0,002,006,002,0,006,002,002
100030107022042,0,002,006,002,0,006,002,002
100030107022043,0,002,006,002,0,006,002,002
100030107023000,36,006,006,001,0,006,001,001
100030107023001,64,006,006,001,0,006,001,001
100030107023002,1108,020,001,002,0,001,001,002
100030107023003,0,020,001,002,0,001,001,002
100030107023004,7,020,001,002,0,001,001,002
100030107023005,22,020,001,002,0,006,002,002
100030107023006,25,020,001,002,0,001,002,002
100030107023007,0,020,001,002,0,001,001,002
100030107023008,12,020,001,002,0,001,002,002
100030107023009,29,020,001,002,0,001,002,002
100030107023010,21,020,001,002,0,001,002,002
100030107023011,20,020,001,002,0,001,002,002
100030107023012,34,020,001,002,0,001,002,002
100030107023013,47,020,001,002,0,001,002,002
100030107023014,116,020,001,002,0,001,002,002
100030107023015,52,020,001,002,0,001,002,002
100030107023016,0,020,001,002,0,001,002,002
100030107023017,28,020,001,002,0,001,002,002
100030107023018,22,020,001,002,0,001,002,002
100030107023019,10,020,001,002,0,001,002,002
100030107023020,11,020,001,002,0,001,002,002
100030107023021,9,020,001,002,0,001,002,002
100030107023022,153,020,001,002,0,006,002,002
100030107023023,55,020,001,002,0,006,002,002
100030107023024,19,020,001,002,0,006,002,002
100030107023025,34,020,001,002,0,006,002,002
100030107023026,30,020,001,002,0,006,002,002
