GEOID10,pop,sldl_2017,sldl_2000,sldu_2017,sldu_2000,sldl_2013,sldu_2018,sldl_2018,cd_2003,sldu_2014,sldl_2010,sldl_2014,sldu_2013,sldu_2010,sldl_2015
020500001003199,9,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003256,64,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004062,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002009,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003015,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002070,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003156,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004099,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001005027,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005012,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001006025,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500003001085,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001089,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002073,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003069,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005071,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003177,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003129,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005111,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001148,3,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003208,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004110,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001005038,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005065,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002004022,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001005021,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004049,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004051,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002014,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001006027,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001004080,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001005064,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001119,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001196,16,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001037,21,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005145,10,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005044,236,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005045,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005168,9,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001006102,74,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001003247,46,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003253,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002038,20,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002002017,32,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500003002143,0,037,039,00S,T,036,00S,037,0.0,00S,037,037,00R,00S,037
020500003001168,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003026,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004031,13,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003053,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001200,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002032,199,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003215,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002001016,56,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001035,45,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001003241,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004007,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003251,34,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003254,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005163,31,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005110,31,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001201,12,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002001019,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001029,30,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001036,30,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001030,31,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001005046,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005049,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001006101,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006115,57,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006120,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006135,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006106,6,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006012,47,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006003,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001033,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001192,63,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002002010,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006145,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006150,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006151,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006064,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006131,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006130,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006132,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001014,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001186,0,038,038,00S,S,038,00S,038,0.0,00S,038,038,00S,00S,038
020500001001185,0,038,038,00S,S,038,00S,038,0.0,00S,038,038,00S,00S,038
020500001001183,0,038,038,00S,S,038,00S,038,0.0,00S,038,038,00S,00S,038
020500001001131,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001084,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001116,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001122,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001132,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001142,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001100,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001101,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001143,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001088,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001111,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001133,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001134,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001135,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001157,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001158,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001152,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001136,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001112,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001089,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001113,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001103,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001104,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001159,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001145,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001090,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001105,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001123,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001091,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001092,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001137,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001161,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001172,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001170,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001171,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001106,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001114,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001094,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001153,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001125,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001146,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001115,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001139,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006188,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001107,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001162,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001147,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001023,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001017,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001015,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001019,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001025,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001063,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001068,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005025,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005092,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005032,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005008,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005006,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005088,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005057,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004106,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001004103,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001004149,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001004105,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001004088,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006071,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001002111,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002108,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002106,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002138,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002135,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002139,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005081,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005082,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005085,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001084,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001086,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001087,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001074,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001083,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003002145,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001081,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004083,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006000,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006001,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006041,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006061,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006057,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001004150,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001002122,14,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005053,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001009,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002056,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002136,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005078,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005077,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001006136,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001002040,68,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002081,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004094,80,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006030,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006035,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006046,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001072,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001059,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004141,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006059,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001003094,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001146,13,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001154,9,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001144,4,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001156,9,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001039,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001188,55,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001034,4,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002063,215,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001035,70,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001150,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002100,11,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001002101,77,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001067,2,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001187,22,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001195,7,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001193,57,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001001175,17,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500003001161,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005133,21,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001155,16,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005029,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005119,68,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005146,3,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005128,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005125,44,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005100,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005089,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005015,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005114,24,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005113,12,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005116,26,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005051,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005050,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005047,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005115,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005039,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005035,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005157,4,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005170,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005165,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005152,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005164,31,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001005166,10,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001006020,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001003088,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001006095,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006093,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006174,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006142,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006161,5,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006159,13,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001003290,25,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003280,2,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003286,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004154,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001121,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001117,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001151,26,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001149,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001135,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001152,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001145,30,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500003001137,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001006083,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001006082,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001026,0,038,038,00S,S,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003139,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002004007,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002001005,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002004020,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002004021,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001021,32,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001004078,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004074,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002001026,68,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001004055,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002001014,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001004015,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002001043,62,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001033,57,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001044,7,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001046,96,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001027,1,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001034,72,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001003,778,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001028,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001022,63,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001001093,0,038,038,00S,S,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001039,34,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002002009,59,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002004027,69,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002001023,231,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001003238,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003181,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004089,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500002004032,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001002109,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004085,0,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500001002011,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001004050,0,038,039,00S,T,036,00S,038,0.0,00S,038,038,00R,00S,038
020500001003027,0,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
020500002002001,28,038,039,00S,T,037,00S,038,0.0,00S,038,038,00S,00S,038
020500003001167,3,038,036,00S,R,036,00S,038,0.0,00S,038,038,00R,00S,038
