GEOID10,pop,sldl_2000,sldl_2016,cd_2013,sldu_2000,sldl_2013,sldl_2018,cd_2003,sldl_2010,sldu_2013,sldu_2016,sldu_2010
440030209041040,20,043,030,002,022,030,030,002,030,035,035,035
440030209041041,49,043,030,002,022,030,030,002,030,035,035,035
440030209041042,68,043,030,002,022,030,030,002,030,035,035,035
440030209041043,35,043,030,002,022,030,030,002,030,035,035,035
440030209041044,32,043,030,002,022,030,030,002,030,035,035,035
440030209041045,19,043,030,002,022,030,030,002,030,035,035,035
440030209041046,49,043,030,002,022,030,030,002,030,035,035,035
440030209041047,26,043,030,002,022,030,030,002,030,035,035,035
440030209041048,31,043,030,002,022,030,030,002,030,035,035,035
440030209041049,25,043,030,002,022,030,030,002,030,035,035,035
440030209041050,37,043,030,002,022,030,030,002,030,035,035,035
440030209042000,81,043,030,002,022,030,030,002,030,035,035,035
440030209042001,76,043,030,002,022,030,030,002,030,035,035,035
440030209042002,17,043,030,002,022,030,030,002,030,035,035,035
440030209042003,104,043,030,002,022,030,030,002,030,035,035,035
440030209042004,0,043,030,002,022,030,030,002,030,035,035,035
440030209042005,68,043,030,002,022,030,030,002,030,035,035,035
440030209042006,38,043,030,002,022,030,030,002,030,035,035,035
440030209042007,236,043,030,002,022,030,030,002,030,035,035,035
440030209042008,30,043,030,002,022,030,030,002,030,035,035,035
440030209042009,0,043,030,002,022,030,030,002,030,035,035,035
440030209042010,71,043,030,002,022,030,030,002,030,035,035,035
440030209042011,84,043,030,002,022,030,030,002,030,035,035,035
440030209042012,0,043,030,002,022,030,030,002,030,035,035,035
440030209042013,0,043,030,002,022,030,030,002,030,035,035,035
440030209042014,57,043,030,002,022,030,030,002,030,035,035,035
440030209042015,0,043,030,002,022,030,030,002,030,035,035,035
440030209042016,152,043,030,002,022,030,030,002,030,035,035,035
440030209042017,361,043,030,002,022,030,030,002,030,035,035,035
440030209042018,59,043,030,002,022,030,030,002,030,035,035,035
440030209042019,0,043,030,002,022,030,030,002,030,035,035,035
440030209042020,0,043,030,002,022,030,030,002,030,035,035,035
440030209042021,113,043,030,002,022,030,030,002,030,035,035,035
440030209042022,51,043,030,002,022,030,030,002,030,035,035,035
440030209042023,53,043,030,002,022,030,030,002,030,035,035,035
440030209042024,36,044,030,002,023,030,030,002,030,035,035,035
440030209042025,0,043,030,002,022,030,030,002,030,035,035,035
440030209042026,36,043,030,002,022,030,030,002,030,035,035,035
440030209042027,0,043,030,002,022,030,030,002,030,035,035,035
440030209042028,28,043,030,002,022,030,030,002,030,035,035,035
440030209042029,49,043,030,002,022,030,030,002,030,035,035,035
440030209042030,7,043,030,002,022,030,030,002,030,035,035,035
440030209042031,25,043,030,002,022,030,030,002,030,035,035,035
440030209042032,27,043,030,002,022,030,030,002,030,035,035,035
440030209042033,0,031,030,002,022,030,030,002,030,035,035,035
440030209042034,0,031,030,002,022,030,030,002,030,035,035,035
440030209042035,0,031,030,002,022,030,030,002,030,035,035,035
440030209042036,0,031,030,002,022,030,030,002,030,035,035,035
440030209042037,16,043,030,002,022,030,030,002,030,035,035,035
440030209042038,19,031,030,002,022,030,030,002,030,035,035,035
440030209042039,0,031,030,002,022,030,030,002,030,035,035,035
440030209042040,0,031,030,002,022,030,030,002,030,035,035,035
440030209042041,0,031,030,002,022,030,030,002,030,035,035,035
440030209042042,0,031,030,002,022,030,030,002,030,035,035,035
440030209042043,12,031,030,002,022,030,030,002,030,035,035,035
440030209042044,4,031,030,002,022,030,030,002,030,035,035,035
440030209042045,0,031,030,002,022,030,030,002,030,035,035,035
440030209042046,0,031,030,002,022,030,030,002,030,035,035,035
440030209042047,36,031,030,002,022,030,030,002,030,035,035,035
440030209042048,6,031,030,002,022,030,030,002,030,035,035,035
440030209042049,0,031,030,002,022,030,030,002,030,035,035,035
440030209042050,0,031,030,002,022,030,030,002,030,035,035,035
440030210011000,0,030,019,002,015,019,019,002,019,031,031,031
440030210011001,3,030,019,002,015,019,019,002,019,031,031,031
440030210011002,194,030,019,002,015,019,019,002,019,031,031,031
440030210011003,0,030,019,002,015,019,019,002,019,031,031,031
440030210011004,2,030,019,002,015,019,019,002,019,029,029,031
440030210011005,90,030,019,002,015,019,019,002,019,031,031,031
440030210011006,0,030,019,002,015,019,019,002,019,029,029,031
440030210011007,59,030,019,002,015,019,019,002,019,031,031,031
440030210011008,0,030,019,002,015,019,019,002,019,031,031,031
440030210011009,28,030,019,002,015,019,019,002,019,031,031,031
440030210011010,6,030,019,002,015,019,019,002,019,031,031,031
440030210011011,27,030,019,002,015,019,019,002,019,029,029,029
440030210011012,40,030,019,002,015,019,019,002,019,029,029,029
440030210011013,43,030,019,002,015,019,019,002,019,031,031,031
440030210011014,35,030,019,002,015,019,019,002,019,031,031,031
440030210011015,60,030,019,002,015,019,019,002,019,029,029,029
440030210011016,52,030,019,002,015,019,019,002,019,029,029,029
440030210011017,75,030,019,002,015,019,019,002,019,029,029,029
440030210011018,69,030,019,002,015,019,019,002,019,029,029,029
440030210011019,0,030,019,002,015,019,019,002,019,029,029,031
440030210011020,0,030,019,002,015,019,019,002,019,029,029,031
440030210011021,97,030,019,002,015,019,019,002,019,029,029,029
440030210011022,63,030,019,002,015,019,019,002,019,029,029,029
440030210011023,109,030,019,002,015,019,019,002,019,029,029,031
440030210011024,9,030,019,002,015,019,019,002,019,029,029,029
440030210011025,1,030,019,002,015,019,019,002,019,029,029,029
440030210011026,25,030,019,002,015,019,019,002,019,029,029,029
440030210011027,12,030,019,002,015,019,019,002,019,029,029,029
440030210011028,8,030,019,002,015,019,019,002,019,029,029,029
440030210011029,18,030,019,002,015,019,019,002,019,029,029,029
440030210011030,9,030,019,002,015,019,019,002,019,029,029,029
440030210011031,42,030,019,002,015,019,019,002,019,029,029,029
440030210011032,36,030,019,002,015,019,019,002,019,029,029,029
440030210011033,35,030,019,002,015,019,019,002,019,029,029,029
440030210011034,54,030,019,002,015,019,019,002,019,029,029,029
440030210011035,55,030,019,002,015,019,019,002,019,029,029,029
440030210012000,0,030,019,002,015,019,019,002,020,031,031,031
440030210012001,100,030,019,002,015,019,019,002,020,031,031,031
440030210012002,40,030,019,002,015,019,019,002,020,031,031,031
440030210012003,36,030,019,002,015,019,019,002,020,031,031,031
440030210012004,35,030,019,002,015,019,019,002,020,031,031,031
440030210012005,40,030,019,002,015,019,019,002,020,031,031,031
440030210012006,185,030,020,002,015,020,020,002,020,031,031,031
440030210012007,0,030,020,002,015,020,020,002,020,031,031,031
440030210012008,48,030,020,002,015,020,020,002,020,031,031,031
440030210012009,32,030,019,002,015,019,019,002,020,031,031,031
440030210012010,34,030,019,002,015,019,019,002,020,031,031,031
440030210012011,163,030,019,002,015,019,019,002,020,031,031,031
440030210012012,62,030,019,002,015,019,019,002,020,031,031,031
440030210012013,63,030,019,002,015,019,019,002,020,031,031,031
440030210012014,63,030,019,002,015,019,019,002,020,031,031,031
440030210012015,50,030,019,002,015,019,019,002,020,031,031,031
440030210012016,43,030,019,002,015,019,019,002,020,031,031,031
440030210012017,55,030,019,002,015,019,019,002,020,031,031,031
440030210012018,54,030,019,002,015,019,019,002,020,031,031,031
440030210012019,66,030,019,002,015,019,019,002,020,031,031,031
440030210021000,291,029,019,002,015,019,019,002,019,031,031,028
440030210021001,189,029,019,002,015,019,019,002,019,031,031,028
440030210021002,35,029,019,002,015,019,019,002,019,031,031,028
440030210021003,129,029,019,002,015,019,019,002,019,031,031,028
440030210021004,3,029,019,002,015,019,019,002,019,031,031,028
440030210021005,45,029,019,002,015,019,019,002,019,031,031,028
440030210021006,99,029,019,002,015,019,019,002,019,031,031,028
440030210021007,29,029,019,002,015,019,019,002,019,031,031,028
440030210021008,34,029,019,002,015,019,019,002,019,031,031,028
440030210021009,31,029,019,002,015,019,019,002,019,031,031,028
440030210021010,35,029,019,002,015,019,019,002,019,031,031,028
440030210021011,38,029,019,002,015,019,019,002,019,031,031,028
440030210021012,13,029,019,002,015,019,019,002,019,031,031,028
440030210021013,61,029,019,002,015,019,019,002,019,031,031,028
440030210021014,25,029,019,002,015,019,019,002,019,031,031,028
440030210021015,97,029,019,002,015,019,019,002,019,031,031,028
440030210021016,67,029,019,002,015,019,019,002,019,031,031,028
440030210021017,55,029,019,002,015,019,019,002,019,031,031,028
440030210021018,22,029,019,002,015,019,019,002,019,031,031,028
440030210021019,32,029,019,002,015,019,019,002,019,031,031,028
440030210021020,34,029,019,002,015,019,019,002,019,031,031,028
440030210021021,30,029,019,002,015,019,019,002,019,031,031,028
440030210021022,30,029,019,002,015,019,019,002,019,029,029,028
440030210021023,38,029,019,002,015,019,019,002,019,029,029,028
440030210021024,32,029,019,002,015,019,019,002,019,029,029,028
440030210021025,36,029,019,002,015,019,019,002,019,029,029,028
440030210021026,41,029,019,002,015,019,019,002,019,029,029,028
440030210021027,30,029,019,002,015,019,019,002,019,029,029,028
440030210021028,74,029,019,002,015,019,019,002,019,029,029,028
440030210021029,38,029,019,002,015,019,019,002,019,031,031,028
440030210021030,24,029,019,002,015,019,019,002,019,031,031,028
440030210021031,42,029,019,002,015,019,019,002,019,031,031,028
440030210021032,29,029,019,002,015,019,019,002,019,031,031,028
440030210021033,22,029,019,002,015,019,019,002,019,031,031,028
440030210021034,44,029,019,002,015,019,019,002,019,031,031,028
440030210021035,8,029,019,002,015,019,019,002,019,031,031,028
440030210021036,24,029,019,002,015,019,019,002,019,029,029,028
440030210022000,0,028,019,002,015,019,019,002,019,031,031,028
440030210022001,0,029,019,002,015,019,019,002,019,031,031,028
440030210022002,0,029,019,002,015,019,019,002,019,031,031,028
440030210022003,0,029,019,002,015,019,019,002,019,031,031,028
440030210022004,0,029,019,002,015,019,019,002,019,031,031,028
440030210022005,0,029,019,002,015,019,019,002,019,031,031,028
440030210022006,62,028,019,002,015,019,019,002,019,031,031,028
440030210022007,0,028,019,002,015,019,019,002,019,031,031,028
440030210022008,1,028,019,002,015,019,019,002,019,031,031,028
440030210022009,12,028,019,002,015,019,019,002,019,031,031,028
440030210022010,26,028,019,002,015,019,019,002,019,031,031,028
440030210022011,37,028,019,002,015,019,019,002,019,031,031,028
440030210022012,6,028,019,002,015,019,019,002,019,031,031,028
440030210022013,20,028,019,002,015,019,019,002,019,031,031,028
440030210022014,31,028,019,002,015,019,019,002,019,031,031,028
440030210022015,43,028,019,002,015,019,019,002,019,031,031,028
440030210022016,15,028,019,002,015,019,019,002,019,031,031,028
440030210022017,23,028,019,002,015,019,019,002,019,031,031,028
440030210022018,13,028,019,002,015,019,019,002,019,031,031,028
440030210022019,31,028,019,002,015,019,019,002,019,031,031,028
440030210022020,13,028,019,002,015,019,019,002,019,031,031,028
440030210022021,45,028,019,002,015,019,019,002,019,031,031,028
440030210022022,49,028,019,002,015,019,019,002,019,031,031,028
440030210022023,26,028,019,002,015,019,019,002,019,031,031,028
440030210022024,51,028,019,002,015,019,019,002,019,031,031,028
440030210022025,121,028,019,002,015,019,019,002,019,031,031,028
440030210022026,92,029,019,002,015,019,019,002,019,031,031,028
440030210022027,69,029,019,002,015,019,019,002,019,031,031,028
440030210022028,30,028,019,002,015,019,019,002,019,031,031,028
440030210022029,0,029,019,002,015,019,019,002,019,031,031,028
440030210022030,0,029,019,002,015,019,019,002,019,031,031,028
440030210022031,0,028,019,002,015,019,019,002,019,031,031,028
440030210022032,49,029,019,002,015,019,019,002,019,031,031,028
440030210022033,56,029,019,002,015,019,019,002,019,031,031,028
440030210022034,28,029,019,002,015,019,019,002,019,031,031,028
440030210022035,37,029,019,002,015,019,019,002,019,031,031,028
440030210022036,6,029,019,002,015,019,019,002,019,031,031,028
440030210022037,23,029,019,002,015,019,019,002,019,031,031,028
440030210022038,48,028,019,002,015,019,019,002,019,031,031,028
440030210022039,20,028,019,002,015,019,019,002,019,031,031,028
440030210022040,24,029,019,002,015,019,019,002,019,031,031,028
440030210023000,137,029,019,002,015,019,019,002,019,029,029,029
440030210023001,20,029,019,002,015,019,019,002,019,029,029,029
440030210023002,15,029,019,002,015,019,019,002,019,029,029,029
440030210023003,4,029,019,002,015,019,019,002,019,029,029,029
440030210023004,14,029,019,002,015,019,019,002,019,029,029,029
440030210023005,14,029,019,002,015,019,019,002,019,029,029,029
440030210023006,10,029,019,002,015,019,019,002,019,029,029,029
440030210023007,39,029,019,002,015,019,019,002,019,029,029,029
440030210023008,39,029,019,002,015,019,019,002,019,029,029,029
440030210023009,44,029,019,002,015,019,019,002,019,029,029,029
440030210023010,27,029,019,002,015,019,019,002,019,029,029,029
440030210023011,12,029,019,002,015,019,019,002,019,029,029,029
440030210023012,43,029,019,002,015,019,019,002,019,029,029,029
440030210023013,52,029,019,002,015,019,019,002,019,029,029,029
440030210023014,166,029,019,002,015,019,019,002,019,029,029,029
440030210024000,0,028,019,002,015,019,019,002,019,031,031,028
440030210024001,0,029,019,002,015,019,019,002,019,029,029,029
440030210024002,0,029,019,002,015,019,019,002,019,029,029,029
440030210024003,0,029,019,002,015,019,019,002,019,029,029,029
440030210024004,33,029,019,002,015,019,019,002,019,029,029,029
440030210024005,21,029,019,002,015,019,019,002,019,029,029,029
440030210024006,43,029,019,002,015,019,019,002,019,029,029,029
440030210024007,37,029,019,002,015,019,019,002,019,029,029,029
440030210024008,166,029,019,002,015,019,019,002,019,029,029,029
440030210024009,48,029,019,002,015,019,019,002,019,029,029,029
440030210024010,22,029,019,002,015,019,019,002,019,031,031,028
440030210024011,30,029,019,002,015,019,019,002,019,031,031,028
440030210024012,59,029,019,002,015,019,019,002,019,031,031,028
440030210024013,72,029,019,002,015,019,019,002,019,029,029,029
440030210024014,61,029,019,002,015,019,019,002,019,029,029,029
440030210024015,53,029,019,002,015,019,019,002,019,029,029,029
440030210024016,22,029,019,002,015,019,019,002,019,029,029,029
440030210024017,26,029,019,002,015,019,019,002,019,029,029,029
440030210024018,29,029,019,002,015,019,019,002,019,029,029,029
440030210024019,37,029,019,002,015,019,019,002,019,029,029,029
440030210024020,58,029,019,002,015,019,019,002,019,029,029,029
440030210024021,26,029,019,002,015,019,019,002,019,029,029,029
440030210024022,27,029,019,002,015,019,019,002,019,029,029,029
440030210024023,45,029,019,002,015,019,019,002,019,029,029,029
440030210024024,68,029,019,002,015,019,019,002,019,029,029,029
440030210024025,63,029,019,002,015,019,019,002,019,029,029,029
440030210024026,24,029,019,002,015,019,019,002,019,029,029,029
440030210024027,14,029,019,002,015,019,019,002,019,029,029,029
440030210024028,15,029,019,002,015,019,019,002,019,029,029,029
440030210024029,65,029,019,002,015,019,019,002,019,029,029,029
440030210024030,64,029,019,002,015,019,019,002,019,029,029,029
440030210024031,22,029,019,002,015,019,019,002,019,029,029,029
440030210024032,33,029,019,002,015,019,019,002,019,029,029,029
440030211001000,0,030,020,002,015,020,020,002,020,031,031,031
440030211001001,0,030,020,002,015,020,020,002,020,031,031,031
440030211001002,50,030,020,002,015,020,020,002,020,031,031,031
440030211001003,41,030,020,002,015,020,020,002,020,031,031,031
440030211001004,10,030,020,002,015,020,020,002,020,031,031,031
440030211001005,35,030,020,002,015,020,020,002,020,031,031,031
440030211001006,0,030,020,002,015,020,020,002,020,031,031,031
440030211001007,84,030,020,002,015,020,020,002,020,031,031,031
440030211001008,32,030,020,002,015,020,020,002,020,031,031,031
440030211001009,86,030,020,002,015,020,020,002,020,031,031,031
440030211001010,45,030,020,002,015,020,020,002,020,031,031,031
440030211001011,37,030,020,002,015,020,020,002,020,031,031,031
